,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,BallControl,Body Type,CAM,CB,CDM,CF,CM,Composure,Contract Valid Until,Crossing,Curve,Dribbling,FKAccuracy,Finishing,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,HeadingAccuracy,Interceptions,International Reputation,Jersey Number,Joined,Jumping,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Loaned From,LongPassing,LongShots,Marking,Penalties,Position,Positioning,Preferred Foot,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,Reactions,Real Face,Release Clause,ST,ShortPassing,ShotPower,Skill Moves,SlidingTackle,SprintSpeed,Stamina,StandingTackle,Strength,Vision,Volleys,Weak Foot,Work Rate
14226,243741,P. Knechtel,22,https://cdn.sofifa.org/players/4/19/243741.png,Germany,https://cdn.sofifa.org/flags/21.png,61,73,FC Energie Cottbus,https://cdn.sofifa.org/teams/2/light/162.png,€400K,€1K,1363,68,51,62,70,58,Lean,55+2,36+2,37+2,57+2,48+2,49,2021,33,50,59,33,63,10,6,8,11,14,64,21,1,20,"Sep 1, 2017",67,55+2,38+2,36+2,48+2,37+2,57+2,54+2,59+2,56+2,39+2,,36,56,17,59,ST,60,Left,55+2,38+2,36+2,48+2,37+2,57+2,54+2,59+2,56+2,39+2,53,No,€855K,59+2,47,57,2,16,68,58,20,58,50,52,3,Medium/ Low
14227,202014,R. Lopes,26,https://cdn.sofifa.org/players/4/19/202014.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,61,65,Shamrock Rovers,https://cdn.sofifa.org/teams/2/light/306.png,€270K,€1K,1411,77,53,57,70,57,Lean,56+2,60+2,57+2,57+2,55+2,56,2021,52,34,62,35,45,9,11,6,12,9,59,61,1,21,"Jul 1, 2018",63,56+2,60+2,60+2,55+2,57+2,57+2,58+2,56+2,58+2,59+2,,51,50,63,39,LB,64,Left,56+2,60+2,60+2,55+2,57+2,57+2,58+2,56+2,58+2,59+2,56,No,€412K,56+2,51,44,2,58,80,59,61,70,52,30,2,High/ Medium
14228,240926,N. Phillips,21,https://cdn.sofifa.org/players/4/19/240926.png,England,https://cdn.sofifa.org/flags/14.png,61,74,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€425K,€9K,1350,53,65,41,55,39,Lean,42+2,59+2,55+2,41+2,47+2,42,2021,32,20,27,24,21,11,13,9,9,7,61,60,1,2,"Jan 1, 2018",67,42+2,54+2,59+2,47+2,55+2,41+2,42+2,41+2,39+2,52+2,,42,39,59,32,CB,36,Right,42+2,54+2,59+2,47+2,55+2,41+2,42+2,41+2,39+2,52+2,59,No,€797K,41+2,51,39,2,57,55,61,63,65,57,26,3,Medium/ Medium
14229,183070,W. Hesl,32,https://cdn.sofifa.org/players/4/19/183070.png,Germany,https://cdn.sofifa.org/flags/21.png,61,61,1. FC Kaiserslautern,https://cdn.sofifa.org/teams/2/light/29.png,€140K,€1K,986,67,66,59,59,46,Lean,45+2,60+2,55+2,44+2,47+2,52,2023,43,39,46,32,29,9,12,11,8,13,55,45,1,19,"Jan 2, 2018",59,45+2,57+2,60+2,47+2,55+2,44+2,48+2,44+2,46+2,56+2,,46,31,64,40,LCB,31,Right,45+2,57+2,60+2,47+2,55+2,44+2,48+2,44+2,46+2,56+2,49,No,€452K,44+2,56,47,2,67,68,65,68,69,41,26,2,Medium/ High
14230,231967,M. Ošs,26,https://cdn.sofifa.org/players/4/19/231967.png,Latvia,https://cdn.sofifa.org/flags/28.png,61,64,Neuchâtel Xamax,https://cdn.sofifa.org/teams/2/light/435.png,€260K,€2K,1283,29,65,50,30,56,Normal,44+2,59+2,57+2,42+2,49+2,62,2023,45,49,43,45,49,8,12,11,15,14,62,61,1,16,"Jan 31, 2017",46,44+2,54+2,59+2,49+2,57+2,42+2,45+2,45+2,43+2,53+2,,56,21,50,41,CB,12,Right,44+2,54+2,59+2,49+2,57+2,42+2,45+2,45+2,43+2,53+2,47,No,€245K,45+2,54,48,2,57,52,59,63,79,48,55,3,Medium/ Medium
14231,243999,N. Mohammad,26,https://cdn.sofifa.org/players/4/19/243999.png,Germany,https://cdn.sofifa.org/flags/21.png,61,63,KFC Uerdingen 05,https://cdn.sofifa.org/teams/2/light/167.png,€250K,€2K,1576,61,35,58,60,60,Lean,58+2,34+2,39+2,60+2,52+2,54,2022,45,40,61,51,65,12,10,6,15,11,62,14,1,26,"Jul 23, 2018",65,58+2,39+2,34+2,52+2,39+2,60+2,57+2,59+2,58+2,41+2,,45,60,19,55,ST,61,Right,58+2,39+2,34+2,52+2,39+2,60+2,57+2,59+2,58+2,41+2,59,No,€956K,59+2,57,57,2,23,57,55,22,45,57,53,3,Medium/ Medium
14232,182047,Wu Yan,29,https://cdn.sofifa.org/players/4/19/182047.png,China PR,https://cdn.sofifa.org/flags/155.png,61,61,Henan Jianye FC,https://cdn.sofifa.org/teams/2/light/111779.png,€170K,€2K,1224,44,42,49,39,16,Lean,,,,,,41,,10,10,8,9,17,60,61,60,60,64,14,25,,,,68,,,,,,,,,,,,38,16,19,24,GK,12,Right,,,,,,,,,,,53,No,€385K,,30,24,1,12,23,33,13,57,14,13,1,Medium/ Medium
14233,202528,J. Ruffels,24,https://cdn.sofifa.org/players/4/19/202528.png,England,https://cdn.sofifa.org/flags/14.png,61,65,Oxford United,https://cdn.sofifa.org/teams/2/light/1951.png,€270K,€2K,1649,43,22,32,43,22,Normal,,,,,,60,,12,13,19,17,19,63,60,67,61,63,17,22,,,,47,,,,,,,,,,,Brentford,51,12,25,16,GK,13,Right,,,,,,,,,,,46,No,,,46,19,1,11,44,41,11,66,45,20,3,Medium/ Medium
14234,242720,G. Smith,22,https://cdn.sofifa.org/players/4/19/242720.png,United States,https://cdn.sofifa.org/flags/95.png,61,71,Sporting Kansas City,https://cdn.sofifa.org/teams/2/light/696.png,€350K,€1K,1431,67,53,77,81,65,Normal,60+2,53+2,57+2,58+2,60+2,61,2021,56,64,64,50,46,13,10,5,13,12,41,56,1,21,"Jul 1, 2016",60,60+2,54+2,53+2,60+2,57+2,58+2,60+2,54+2,59+2,56+2,,59,49,51,47,CM,57,Right,60+2,54+2,53+2,60+2,57+2,58+2,60+2,54+2,59+2,56+2,55,No,€1.1M,54+2,66,52,3,41,57,58,56,56,61,50,3,Medium/ Medium
14235,190240,S. Bennett,27,https://cdn.sofifa.org/players/4/19/190240.png,England,https://cdn.sofifa.org/flags/14.png,61,63,Newport County,https://cdn.sofifa.org/teams/2/light/112254.png,€250K,€2K,1435,52,65,44,55,48,Normal,42+2,60+2,55+2,42+2,46+2,58,2019,37,41,39,31,35,8,6,6,8,9,62,59,1,4,"Jul 1, 2017",70,42+2,55+2,60+2,46+2,55+2,42+2,44+2,45+2,42+2,53+2,,46,27,59,52,LCB,33,Right,42+2,55+2,60+2,46+2,55+2,42+2,44+2,45+2,42+2,53+2,54,No,€245K,45+2,47,45,2,59,49,71,59,75,38,37,3,Medium/ Medium
14236,244257,J. Burkardt,17,https://cdn.sofifa.org/players/4/19/244257.png,Germany,https://cdn.sofifa.org/flags/21.png,61,80,1. FSV Mainz 05,https://cdn.sofifa.org/teams/2/light/169.png,€500K,€3K,1500,72,29,64,71,63,Normal,59+2,35+2,38+2,61+2,51+2,57,2021,53,47,67,39,64,15,15,14,6,14,61,13,1,11,"Jan 9, 2018",55,59+2,40+2,35+2,51+2,38+2,61+2,59+2,63+2,61+2,43+2,,35,62,26,69,LM,61,Right,59+2,40+2,35+2,51+2,38+2,61+2,59+2,63+2,61+2,43+2,55,No,€313K,63+2,58,65,3,18,68,63,12,68,49,63,3,Medium/ Medium
14237,246049,A. Lupu,20,https://cdn.sofifa.org/players/4/19/246049.png,Romania,https://cdn.sofifa.org/flags/39.png,61,73,Deportivo Alavés,https://cdn.sofifa.org/teams/2/light/463.png,€450K,€3K,1394,61,37,70,69,66,Normal,59+2,42+2,46+2,59+2,55+2,55,2021,56,56,64,42,58,12,6,12,15,6,52,28,1,9,"May 30, 2018",63,59+2,46+2,42+2,55+2,46+2,59+2,60+2,59+2,60+2,49+2,,57,48,31,48,LM,58,Right,59+2,46+2,42+2,55+2,46+2,59+2,60+2,59+2,60+2,49+2,57,No,€543K,59+2,56,57,3,35,69,61,29,69,57,48,3,Medium/ Medium
14238,237091,Kim Hyeon Wook,23,https://cdn.sofifa.org/players/4/19/237091.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,61,70,Jeju United FC,https://cdn.sofifa.org/teams/2/light/1478.png,€375K,€1K,1652,87,62,74,74,49,Lean,54+2,55+2,56+2,54+2,54+2,55,2019,59,59,63,47,36,9,7,14,10,13,41,55,1,88,"Jul 1, 2015",70,54+2,60+2,55+2,54+2,56+2,54+2,59+2,52+2,57+2,60+2,,56,48,48,36,RB,58,Right,54+2,60+2,55+2,54+2,56+2,54+2,59+2,52+2,57+2,60+2,57,No,€297K,52+2,56,46,2,57,79,80,60,57,40,59,2,Medium/ Medium
14239,242979,A. Maziero,20,https://cdn.sofifa.org/players/4/19/242979.png,Argentina,https://cdn.sofifa.org/flags/52.png,61,76,Rosario Central,https://cdn.sofifa.org/teams/2/light/110580.png,€550K,€2K,1479,61,71,72,68,58,Lean,51+2,62+2,60+2,48+2,54+2,55,2019,36,24,53,29,24,16,8,10,10,13,56,59,1,6,"Jul 18, 2018",87,51+2,58+2,62+2,54+2,60+2,48+2,52+2,46+2,49+2,57+2,,56,35,54,35,CDM,33,Right,51+2,58+2,62+2,54+2,60+2,48+2,52+2,46+2,49+2,57+2,56,No,€414K,46+2,59,46,2,59,69,71,65,76,53,22,2,Low/ High
14240,244771,K. Moreno,17,https://cdn.sofifa.org/players/4/19/244771.png,Colombia,https://cdn.sofifa.org/flags/56.png,61,81,Deportivo Cali,https://cdn.sofifa.org/teams/2/light/101102.png,€450K,€1K,1347,66,55,71,60,60,Normal,60+2,59+2,59+2,59+2,60+2,65,2020,54,60,55,48,51,16,16,9,8,13,54,50,1,7,"Jul 16, 2018",64,60+2,59+2,59+2,60+2,59+2,59+2,59+2,59+2,59+2,59+2,,62,62,58,66,CM,58,Right,60+2,59+2,59+2,60+2,59+2,59+2,59+2,59+2,59+2,59+2,63,No,€333K,59+2,64,69,2,59,68,60,61,74,60,60,3,High/ High
14241,221732,Jose,24,https://cdn.sofifa.org/players/4/19/221732.png,Brazil,https://cdn.sofifa.org/flags/54.png,61,66,Daegu FC,https://cdn.sofifa.org/teams/2/light/2056.png,€350K,€1K,1432,55,66,51,41,43,Normal,39+2,60+2,53+2,39+2,43+2,51,2020,37,23,31,25,21,13,14,13,12,5,66,54,1,36,"Jul 1, 2018",33,39+2,55+2,60+2,43+2,53+2,39+2,41+2,43+2,39+2,52+2,,45,38,55,31,CB,19,Right,39+2,55+2,60+2,43+2,53+2,39+2,41+2,43+2,39+2,52+2,60,No,€536K,43+2,40,56,2,63,64,59,63,85,41,31,3,Medium/ Medium
14242,234788,Eliseo Falcón,21,https://cdn.sofifa.org/players/4/19/234788.png,Spain,https://cdn.sofifa.org/flags/45.png,61,74,Granada CF,https://cdn.sofifa.org/teams/2/light/110832.png,€425K,€1K,1370,71,56,69,67,57,Stocky,59+2,48+2,51+2,58+2,55+2,51,2019,61,44,64,50,59,5,14,11,11,15,41,42,1,7,"Jul 14, 2017",61,59+2,51+2,48+2,55+2,51+2,58+2,60+2,56+2,60+2,53+2,,53,47,61,50,RW,59,Right,59+2,51+2,48+2,55+2,51+2,58+2,60+2,56+2,60+2,53+2,52,No,€438K,56+2,66,49,2,36,65,54,36,56,57,49,3,Medium/ Medium
14243,211237,S. Ramizi,26,https://cdn.sofifa.org/players/4/19/211237.png,Kosovo,https://cdn.sofifa.org/flags/219.png,61,61,Neuchâtel Xamax,https://cdn.sofifa.org/teams/2/light/435.png,€270K,€2K,1523,66,65,91,58,61,Normal,57+2,59+2,59+2,56+2,57+2,60,2022,55,56,49,50,45,14,9,11,14,14,53,60,1,18,"Mar 5, 2018",82,57+2,58+2,59+2,57+2,59+2,56+2,57+2,56+2,57+2,58+2,,58,42,50,58,LCM,57,Right,57+2,58+2,59+2,57+2,59+2,56+2,57+2,56+2,57+2,58+2,63,No,€213K,56+2,64,62,2,52,66,65,54,82,52,45,2,Medium/ Medium
14244,218661,J. Flannigan,22,https://cdn.sofifa.org/players/4/19/218661.png,England,https://cdn.sofifa.org/flags/14.png,61,66,Burton Albion,https://cdn.sofifa.org/teams/2/light/15015.png,€325K,€6K,1618,44,62,36,38,55,Normal,48+2,60+2,58+2,48+2,52+2,54,2019,43,32,52,52,46,7,16,11,9,13,64,57,1,25,"Jul 15, 2017",60,48+2,55+2,60+2,52+2,58+2,48+2,49+2,50+2,47+2,54+2,,54,47,60,53,CB,34,Left,48+2,55+2,60+2,52+2,58+2,48+2,49+2,50+2,47+2,54+2,52,No,€100K,50+2,61,57,2,59,36,63,62,70,41,41,4,Low/ High
14245,231461,P. Halder,25,https://cdn.sofifa.org/players/4/19/231461.png,India,https://cdn.sofifa.org/flags/159.png,61,67,,https://cdn.sofifa.org/flags/159.png,€0,€0,1570,78,61,62,65,57,Normal,58+2,46+2,49+2,59+2,54+2,45,2020,34,32,56,45,62,6,13,12,12,12,61,45,1,18,"Sep 15, 2017",63,58+2,48+2,46+2,54+2,49+2,59+2,57+2,59+2,57+2,48+2,,54,45,22,61,ST,54,Right,58+2,48+2,46+2,54+2,49+2,59+2,57+2,59+2,57+2,48+2,56,No,€581K,59+2,64,62,2,34,79,53,40,57,53,43,3,Medium/ Medium
14246,237605,H. Adıgüzel,18,https://cdn.sofifa.org/players/4/19/237605.png,Turkey,https://cdn.sofifa.org/flags/48.png,61,77,Akhisar Belediyespor,https://cdn.sofifa.org/teams/2/light/111340.png,€525K,€2K,1621,74,32,54,65,63,Normal,57+2,39+2,43+2,58+2,52+2,46,2019,58,54,64,40,53,9,9,5,11,11,54,20,1,71,"Sep 30, 2016",63,57+2,46+2,39+2,52+2,43+2,58+2,59+2,57+2,59+2,48+2,,49,43,31,63,LM,56,Left,57+2,46+2,39+2,52+2,43+2,58+2,59+2,57+2,59+2,48+2,44,No,€1.3M,57+2,62,58,2,32,73,64,30,58,49,50,3,High/ Medium
14247,164647,S. Strømnes,31,https://cdn.sofifa.org/players/4/19/164647.png,Norway,https://cdn.sofifa.org/flags/36.png,61,61,Stabæk Fotball,https://cdn.sofifa.org/teams/2/light/917.png,€170K,€1K,1542,28,40,32,51,25,Normal,,,,,,42,,11,12,20,17,10,65,59,60,60,61,13,24,,,,59,,,,,,,,,,,,28,11,28,15,GK,10,Right,,,,,,,,,,,52,No,€383K,,25,23,1,10,33,24,10,51,56,10,2,Medium/ Medium
14248,235303,K. Pestka,19,https://cdn.sofifa.org/players/4/19/235303.png,Poland,https://cdn.sofifa.org/flags/37.png,61,71,Cracovia,https://cdn.sofifa.org/teams/2/light/110747.png,€350K,€1K,1433,72,61,61,54,56,Normal,51+2,59+2,57+2,51+2,52+2,41,2020,60,41,58,36,38,8,10,13,8,14,55,57,1,33,"Jul 1, 2018",63,51+2,60+2,59+2,52+2,57+2,51+2,55+2,51+2,53+2,60+2,,54,39,56,42,LM,37,Left,51+2,60+2,59+2,52+2,57+2,51+2,55+2,51+2,53+2,60+2,57,No,€427K,51+2,55,50,2,58,73,69,59,71,41,37,3,Medium/ Medium
14249,241191,M. Kolar,23,https://cdn.sofifa.org/players/4/19/241191.png,Croatia,https://cdn.sofifa.org/flags/10.png,61,68,Wisła Kraków,https://cdn.sofifa.org/teams/2/light/1873.png,€350K,€1K,1428,79,47,56,77,47,Normal,49+2,57+2,54+2,47+2,49+2,46,2021,52,28,54,29,27,9,14,7,13,9,42,54,1,22,"Jul 1, 2018",62,49+2,59+2,57+2,49+2,54+2,47+2,52+2,43+2,50+2,59+2,,38,30,65,39,RB,42,Right,49+2,59+2,57+2,49+2,54+2,47+2,52+2,43+2,50+2,59+2,51,No,€634K,43+2,48,24,2,64,78,74,59,68,56,25,3,Medium/ Medium
14250,244007,F. Brügmann,25,https://cdn.sofifa.org/players/4/19/244007.png,Germany,https://cdn.sofifa.org/flags/21.png,61,64,FC Carl Zeiss Jena,https://cdn.sofifa.org/teams/2/light/110591.png,€325K,€1K,1507,52,55,76,79,63,Lean,61+2,54+2,57+2,59+2,61+2,62,2019,57,55,62,65,58,7,10,8,6,7,54,49,1,33,"Jul 9, 2018",82,61+2,55+2,54+2,61+2,57+2,59+2,60+2,58+2,59+2,56+2,,61,60,47,63,LM,55,Right,61+2,55+2,54+2,61+2,57+2,59+2,60+2,58+2,59+2,56+2,61,No,€263K,58+2,62,67,3,50,52,71,52,59,64,59,4,Medium/ Medium
14251,237608,L. Gerlspeck,19,https://cdn.sofifa.org/players/4/19/237608.png,Germany,https://cdn.sofifa.org/flags/21.png,61,73,FC Ingolstadt 04,https://cdn.sofifa.org/teams/2/light/111239.png,€375K,€2K,1446,55,48,43,39,37,Normal,35+2,60+2,51+2,36+2,39+2,45,2021,35,29,31,30,23,6,8,15,15,14,56,60,1,26,"Mar 1, 2018",70,35+2,54+2,60+2,39+2,51+2,36+2,38+2,39+2,36+2,51+2,,30,20,62,40,CB,29,Right,35+2,54+2,60+2,39+2,51+2,36+2,38+2,39+2,36+2,51+2,52,No,€1M,39+2,41,45,2,62,53,62,67,77,28,29,2,Low/ Medium
14252,239656,B. Urbański,20,https://cdn.sofifa.org/players/4/19/239656.png,Poland,https://cdn.sofifa.org/flags/37.png,61,71,Willem II,https://cdn.sofifa.org/teams/2/light/1907.png,€400K,€1K,1643,41,18,35,48,20,Normal,,,,,,51,,12,18,16,16,13,62,59,58,59,61,19,23,,,,54,,,,,,,,,,,,19,14,22,23,GK,16,Right,,,,,,,,,,,61,No,€532K,,27,23,1,14,49,22,15,67,28,13,3,Medium/ Medium
14253,244009,M. Schüler,20,https://cdn.sofifa.org/players/4/19/244009.png,Germany,https://cdn.sofifa.org/flags/21.png,61,69,FC Carl Zeiss Jena,https://cdn.sofifa.org/teams/2/light/110591.png,€325K,€1K,1320,63,54,45,39,39,Normal,36+2,59+2,50+2,38+2,39+2,48,2020,31,28,30,32,29,14,8,14,6,12,59,55,1,12,"Jul 1, 2017",73,36+2,54+2,59+2,39+2,50+2,38+2,39+2,41+2,38+2,51+2,,30,25,57,42,CB,27,Right,36+2,54+2,59+2,39+2,50+2,38+2,39+2,41+2,38+2,51+2,54,No,€986K,41+2,38,43,2,64,61,57,68,72,34,33,3,Medium/ Medium
14254,210474,P. Erhardt,24,https://cdn.sofifa.org/players/4/19/210474.png,Austria,https://cdn.sofifa.org/flags/4.png,61,64,SV Mattersburg,https://cdn.sofifa.org/teams/2/light/1785.png,€270K,€3K,1571,51,52,53,48,56,Lean,53+2,40+2,40+2,56+2,48+2,54,2020,44,47,52,38,68,14,10,15,5,7,66,25,1,13,"Mar 16, 2018",62,53+2,39+2,40+2,48+2,40+2,56+2,52+2,59+2,54+2,40+2,,39,49,26,62,ST,62,Right,53+2,39+2,40+2,48+2,40+2,56+2,52+2,59+2,54+2,40+2,53,No,€840K,59+2,52,62,2,21,53,54,24,64,50,64,3,Medium/ Medium
14255,220970,V. Sköld,28,https://cdn.sofifa.org/players/4/19/220970.png,Sweden,https://cdn.sofifa.org/flags/46.png,61,61,Örebro SK,https://cdn.sofifa.org/teams/2/light/705.png,€260K,€1K,1538,31,20,26,16,14,Lean,,,,,,60,,11,9,14,10,12,64,59,68,60,61,10,19,,,,54,,,,,,,,,,,Sampdoria,26,14,6,25,GK,13,Left,,,,,,,,,,,50,No,,,27,20,1,18,36,21,18,37,43,13,2,Medium/ Medium
14256,229930,K. Knoyle,21,https://cdn.sofifa.org/players/4/19/229930.png,England,https://cdn.sofifa.org/flags/14.png,61,69,Swindon Town,https://cdn.sofifa.org/teams/2/light/1934.png,€325K,€2K,1512,64,62,57,60,63,Lean,58+2,58+2,60+2,56+2,60+2,41,2019,46,42,62,46,32,14,14,9,12,8,56,55,1,16,"Jul 14, 2018",56,58+2,58+2,58+2,60+2,60+2,56+2,58+2,52+2,56+2,58+2,,65,43,46,48,CM,50,Left,58+2,58+2,58+2,60+2,60+2,56+2,58+2,52+2,56+2,58+2,60,No,€497K,52+2,68,51,2,66,63,61,59,65,59,38,3,Medium/ Medium
14257,236842,J. Torres,18,https://cdn.sofifa.org/players/4/19/236842.png,Mexico,https://cdn.sofifa.org/flags/83.png,61,76,Club Atlas,https://cdn.sofifa.org/teams/2/light/101114.png,€525K,€2K,1516,69,28,75,79,61,Lean,58+2,39+2,44+2,58+2,53+2,49,"Jun 30, 2019",60,54,65,41,57,11,10,9,12,16,50,16,1,22,,55,58+2,44+2,39+2,53+2,44+2,58+2,59+2,57+2,60+2,47+2,San Lorenzo de Almagro,56,56,59,58,RM,49,Right,58+2,44+2,39+2,53+2,44+2,58+2,59+2,57+2,60+2,47+2,55,No,,57+2,61,55,2,21,71,58,18,62,51,49,3,Medium/ Low
14258,225067,J. Coustrain,22,https://cdn.sofifa.org/players/4/19/225067.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,61,72,Shamrock Rovers,https://cdn.sofifa.org/teams/2/light/306.png,€425K,€1K,1501,52,56,53,51,51,Lean,46+2,59+2,55+2,46+2,48+2,48,"Jan 1, 2019",45,35,50,36,37,13,14,12,9,6,55,60,1,19,,57,46+2,56+2,59+2,48+2,55+2,46+2,48+2,47+2,47+2,55+2,Middlesbrough,37,29,60,45,CB,46,Left,46+2,56+2,59+2,48+2,55+2,46+2,48+2,47+2,47+2,55+2,59,No,,47+2,46,32,2,60,55,68,62,73,40,36,3,Medium/ Medium
14259,235563,M. Chouiar,19,https://cdn.sofifa.org/players/4/19/235563.png,France,https://cdn.sofifa.org/flags/18.png,61,75,Racing Club de Lens,https://cdn.sofifa.org/teams/2/light/64.png,€550K,€1K,1511,73,62,68,55,62,Normal,61+2,57+2,59+2,61+2,60+2,59,"May 31, 2019",51,54,62,55,58,7,11,7,12,13,48,56,1,15,,58,61+2,59+2,57+2,60+2,59+2,61+2,60+2,59+2,61+2,59+2,Tigres U.A.N.L.,59,68,62,39,RDM,55,Right,61+2,59+2,57+2,60+2,59+2,61+2,60+2,59+2,61+2,59+2,59,No,,59+2,62,68,2,58,75,53,63,39,61,66,4,Low/ Low
14260,215084,B. Héry,26,https://cdn.sofifa.org/players/4/19/215084.png,France,https://cdn.sofifa.org/flags/18.png,61,64,Waterford FC,https://cdn.sofifa.org/teams/2/light/753.png,€300K,€1K,1584,54,54,47,66,48,Normal,40+2,59+2,55+2,40+2,45+2,40,2020,33,27,44,28,25,5,7,12,13,6,60,61,1,77,"Jun 20, 2017",73,40+2,56+2,59+2,45+2,55+2,40+2,43+2,41+2,40+2,54+2,,43,18,59,44,LCB,23,Left,40+2,56+2,59+2,45+2,55+2,40+2,43+2,41+2,40+2,54+2,55,No,€449K,41+2,54,36,2,61,55,63,63,63,27,23,3,Medium/ Medium
14261,236588,Q. Bena,20,https://cdn.sofifa.org/players/4/19/236588.png,France,https://cdn.sofifa.org/flags/18.png,61,71,Chamois Niortais Football Club,https://cdn.sofifa.org/teams/2/light/1813.png,€350K,€1K,1642,64,63,57,69,61,Normal,55+2,61+2,60+2,52+2,57+2,59,2019,61,56,54,30,33,8,12,6,7,7,62,59,1,22,"Jan 13, 2017",75,55+2,60+2,61+2,57+2,60+2,52+2,56+2,50+2,54+2,59+2,,59,35,53,30,RB,47,Right,55+2,60+2,61+2,57+2,60+2,52+2,56+2,50+2,54+2,59+2,47,No,€350K,50+2,63,37,2,61,64,61,66,75,64,36,3,Medium/ High
14262,237356,A. Nilsson,27,https://cdn.sofifa.org/players/4/19/237356.png,Sweden,https://cdn.sofifa.org/flags/46.png,61,61,IF Brommapojkarna,https://cdn.sofifa.org/teams/2/light/111705.png,€260K,€1K,1608,34,23,37,53,29,Normal,,,,,,56,,13,12,17,15,16,62,57,61,58,64,11,25,,,,70,,,,,,,,,,,,35,12,12,19,GK,15,Right,,,,,,,,,,,58,No,€402K,,34,24,1,19,35,39,11,66,42,12,3,Medium/ Medium
14263,240428,B. Figueroa,19,https://cdn.sofifa.org/players/4/19/240428.png,Chile,https://cdn.sofifa.org/flags/55.png,61,78,Audax Italiano,https://cdn.sofifa.org/teams/2/light/101097.png,€550K,€1K,1522,45,25,31,50,20,Normal,,,,,,36,,16,12,16,17,19,63,60,60,57,62,19,27,,,,62,,,,,,,,,,,,21,17,18,27,GK,16,Right,,,,,,,,,,,57,No,€1M,,30,20,1,12,45,29,19,60,26,19,3,Medium/ Medium
14264,240940,R. de la Rosa,18,https://cdn.sofifa.org/players/4/19/240940.png,Mexico,https://cdn.sofifa.org/flags/83.png,61,79,Pachuca,https://cdn.sofifa.org/teams/2/light/110147.png,€525K,€3K,1430,74,44,88,81,59,Normal,60+2,46+2,49+2,59+2,56+2,51,2020,58,61,56,53,57,6,8,12,7,11,57,19,1,11,"Jul 1, 2018",64,60+2,51+2,46+2,56+2,49+2,59+2,60+2,59+2,60+2,52+2,,55,57,55,60,CAM,62,Right,60+2,51+2,46+2,56+2,49+2,59+2,60+2,59+2,60+2,52+2,55,No,€438K,59+2,61,55,2,35,72,77,40,60,57,54,3,Medium/ Medium
14265,241708,M. Sagnan,19,https://cdn.sofifa.org/players/4/19/241708.png,France,https://cdn.sofifa.org/flags/18.png,61,78,Racing Club de Lens,https://cdn.sofifa.org/teams/2/light/64.png,€500K,€1K,1415,70,68,57,60,60,Normal,57+2,60+2,60+2,55+2,58+2,65,2021,53,46,57,37,45,10,6,6,14,8,60,58,1,21,"Jan 1, 2017",62,57+2,59+2,60+2,58+2,60+2,55+2,58+2,53+2,56+2,59+2,,60,48,56,52,CB,50,Right,57+2,59+2,60+2,58+2,60+2,55+2,58+2,53+2,56+2,59+2,56,No,,53+2,62,41,2,57,65,68,58,70,56,27,3,Medium/ Medium
14266,179757,Z. Bakayogo,31,https://cdn.sofifa.org/players/4/19/179757.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,61,61,Tranmere Rovers,https://cdn.sofifa.org/teams/2/light/15048.png,€160K,€2K,1610,70,59,59,57,55,Lean,55+2,48+2,46+2,58+2,50+2,58,2021,35,41,59,31,62,11,14,12,6,14,64,32,1,17,"Aug 22, 2017",65,55+2,46+2,48+2,50+2,46+2,58+2,54+2,59+2,56+2,46+2,,45,62,51,72,ST,65,Right,55+2,46+2,48+2,50+2,46+2,58+2,54+2,59+2,56+2,46+2,60,No,,59+2,45,55,2,34,66,51,40,56,49,40,3,High/ Medium
14267,234286,N. Barona,20,https://cdn.sofifa.org/players/4/19/234286.png,Colombia,https://cdn.sofifa.org/flags/56.png,61,76,La Equidad,https://cdn.sofifa.org/teams/2/light/112523.png,€550K,€1K,1472,45,22,38,56,18,Lean,,,,,,41,,11,12,12,13,11,62,61,60,60,64,13,15,,,,65,,,,,,,,,,,,30,13,15,14,GK,11,Left,,,,,,,,,,,45,No,€488K,,19,16,1,14,47,40,11,37,35,11,3,Medium/ Medium
14268,221487,J. Sierra,21,https://cdn.sofifa.org/players/4/19/221487.png,Chile,https://cdn.sofifa.org/flags/55.png,61,72,Unión Española,https://cdn.sofifa.org/teams/2/light/110977.png,€450K,€1K,1435,66,58,70,72,64,Normal,60+2,39+2,46+2,59+2,56+2,50,2021,61,55,63,59,66,16,6,8,7,14,51,24,1,86,"Jan 29, 2018",67,60+2,46+2,39+2,56+2,46+2,59+2,61+2,57+2,61+2,49+2,,60,62,31,59,CAM,45,Right,60+2,46+2,39+2,56+2,46+2,59+2,61+2,57+2,61+2,49+2,59,No,€250K,57+2,58,60,3,26,69,67,28,34,57,48,4,Medium/ Medium
